NMJCounting,Muscle,Fenotype,Genotype,Maturity,Bounds0Red,Bounds1Red,Bounds2Red,CCDistRed,CCSize0Red,CCSize1Red,CCSize2Red,CCRed,FragmentationRed,Compactness0Red,Compactness1Red,MeanIntensityRed,ShapeFactor0Red,ShapeFactor1Red,ShapeFactor2Red,SkeletonLengthRed,SurfaceVolumeRatio0Red,SurfaceVolumeRatio1Red,Surface0Red,Surface1Red,Surface2Red,Surface3Red,SurfaceDil0Red,SurfaceDil1Red,Volume0Red,Volume1Red,Bounds0Gr,Bounds1Gr,Bounds2Gr,CCDistGr,CCSize0Gr,CCSize1Gr,CCSize2Gr,CCGr,Compactness0Gr,Compactness1Gr,FragmentationGr,ShapeFactor0Gr,ShapeFactor1Gr,ShapeFactor2Gr,SkeletonLengthGr,SurfaceVolumeRatio0Gr,SurfaceVolumeRatio1Gr,Surface0Gr,Surface1Gr,Surface2Gr,Surface3Gr,SurfaceDil0Gr,SurfaceDil1Gr,Volume0Gr,Volume1Gr,IoUGr,ComDist,Coverage,HausDist,NIntersection,NUnion
Healthy,1,1,3,1,71,59,3,0,2471,2471,2471,1,0,123.348,48.089,0.744,1.769,0.948,0,566,1.833,0.978,2299,4292,3433,4298,4529,2417,2471,624.422,66,54,2,13.384,1,956,120.375,8,171.826,31.032,0.875,2.279,0.935,0.001,404,3.13,1,952,2320,1903,2398,3014,963,963,243.35,0.513,3.115,38.97204134,7.874,963,1877
Healthy,1,1,3,0,86,54,4,14.984,1,1902,951.5,2,0.5,203.618,43.623,0.552,1.797,0.758,0.39,794,2.793,1,1902,4510,3756,4546,5315,1903,1903,480.888,84,52,4,11.361,1,364,47.048,21,257.112,31.432,0.952380952,2.234,0.795,0.486,558,4.06,1,988,2778,2424,2868,4011,988,988,249.668,0.816,1.229,51.918,3.606,988,1211
Healthy,1,1,3,0,58,25,4,0,1932,1932,1932,1,0,72.415,39.693,0.73,2.091,1.334,0.454,128,1.395,0.934,1651,2588,2016,2588,2695,1805,1932,488.216,56,25,4,0,1372,1372,1372,1,90.835,36.515,0,2.109,1.159,0.458,288,1.819,0.991,1303,2370,1806,2376,2495,1359,1372,346.704,0.875,0.525,71.014,3,1372,1568
Healthy,1,1,3,0,88,41,3,11.965,1,1577,396.25,4,0.75,205.566,39.812,0.581,1.917,0.768,0.417,696,2.987,1,1578,3938,3314,3962,4735,1585,1585,400.529,73,37,2,11.857,1,142,18.091,11,178.106,14.107,0.909090909,3.811,1.239,0.828,142,5.422,1,199,612,567,666,1079,199,199,50.287,0.238,2.942,12.555,14.036,199,837
Healthy,1,1,3,0,64,41,3,0,2296,2296,2296,1,0,147.064,47.666,0.58,1.725,0.881,0.375,562,2.112,0.997,2245,4398,3554,4410,4849,2288,2296,580.199,59,39,2,10.263,1,649,59.25,16,214.222,30.692,0.9375,2.326,0.876,0.506,444,3.645,0.998,923,2452,2045,2554,3455,946,948,239.56,0.689,2.598,41.28928178,3.742,948,1375
Healthy,1,0,0,0,85,28,4,9.934,1,1614,324,5,0.8,137.578,40.249,0.629,1.895,0.947,0.412,460,2.269,1,1620,3240,2731,3258,3676,1620,1620,409.374,82,23,3,11.29,1,292,33.214,14,189.615,21.564,0.928571429,2.872,1,0.624,256,4.26,1,465,1336,1205,1372,1981,465,465,117.505,0.435,4.81,28.704,11.446,465,1069
Healthy,1,1,1,2,46,46,3,0,3016,3016,3016,1,0,58.228,36.955,0.569,2.271,-1.548,0.494,208,1.04,0.768,2316,-919.513,3136,-8315.924,3136,2316,3016,762.143,43,42,3,7.531,1,520,151.333,6,132.413,30.133,0.833333333,2.35,-1.046,0.511,280,2.683,1,908,-709.692,2436,-6461.585,2436,908,908,229.452,0.457,1.236,30.10616118,0,908,1926
Healthy,1,0,0,0,67,44,7,0,2172,2172,2172,1,0,96.807,43.455,0.674,1.879,1.121,0.408,354,1.628,0.954,1986,3328,2671,3328,3536,2073,2172,548.864,63,43,6,10.399,1,1339,268.8,5,127.368,35.319,0.8,2.12,1.007,0.461,362,2.294,0.975,1278,2692,2145,2716,3083,1311,1344,339.629,0.863,0.698,61.879,5.099,1344,1558
Healthy,1,0,0,0,35,68,4,0,2307,2307,2307,1,0,94.058,45.677,0.635,1.92,1.095,0,268,1.565,0.967,2023,3548,2534,3572,3611,2231,2307,695.315,34,68,4,0,1939,1939,1939,1,99.819,42.577,0,1.974,1.071,0.001,304,1.726,0.978,1753,3230,2341,3260,3346,1896,1939,584.402,0.968,0.748,84.04852477,2.236,1939,2004
Healthy,1,1,3,0,48,73,2,10.578,1,1810,305.5,6,0.833,211.096,42.814,0.528,1.818,0.755,0.395,818,2.897,1,1833,4412,3865,4436,5310,1833,1833,463.199,46,68,2,10.944,1,660,46.045,22,251.611,31.828,0.954545455,2.216,0.78,0.482,668,3.968,1,1013,2878,2503,2980,4020,1013,1013,255.985,0.877,2.091,55.265,9,1013,1155
Healthy,1,0,0,0,22,68,4,0,2465,2465,2465,1,0,85.953,44.894,0.661,1.964,1.146,0,368,1.442,0.935,2067,3544,2548,3574,3554,2305,2465,742.936,22,68,4,10.167,1,2165,310.143,7,95.213,43.192,0.857142857,1.978,1.093,0.001,426,1.61,0.951,1886,3414,2454,3474,3496,2064,2171,654.326,0.974,1.768,88.07299687,2,2171,2230
Healthy,1,0,0,0,58,49,3,0,2133,2133,2133,1,0,160.856,46.119,0.652,1.742,0.83,0.379,750,2.298,0.999,2117,4440,3835,4440,4901,2131,2133,539.009,56,46,2,10.097,1,400,40.375,16,225.433,25.417,0.9375,2.574,0.888,0.559,420,4.285,1,646,1872,1684,1926,2768,646,646,163.244,0.43,3.463,30.286,8.062,646,1502
Healthy,1,1,2,0,41,60,4,0,2273,2273,2273,1,0,105.22,47.362,0.61,1.773,1.016,0,364,1.695,0.996,2170,3786,2832,3816,3853,2263,2273,685.068,40,58,3,9.146,1,1209,136.667,9,154.052,35.071,0.888888889,2.109,0.938,0.001,470,2.682,1,1211,2722,2155,2830,3299,1230,1230,370.714,0.75,2.284,54.11346027,4.243,1230,1639
Healthy,1,0,0,0,36,46,4,0,1456,1456,1456,1,0,72.229,32.639,0.62,2.42,1.321,0.526,198,1.53,0.901,1181,2164,1587,2164,2228,1312,1456,367.931,34,43,3,7.047,1,471,60.625,8,126.187,22.023,0.875,2.88,1.099,0.626,198,3.202,1,477,1250,930,1286,1553,485,485,122.559,0.535,1.074,33.31,5.916,485,906
Healthy,1,0,0,2,58,65,4,0,3749,3749,3749,1,0,92.248,49.352,0.526,1.832,-1.149,0.398,428,1.314,0.866,3247,-1436.868,4927,-13079.87,4927,3247,3749,947.372,57,65,4,0,3721,3721,3721,1,92.292,49.334,0,1.834,-1.147,0.399,424,1.318,0.868,3230,-1435.887,4904,-13013.028,4904,3230,3721,940.297,0.839,0.553,99.25319727,0,3721,3417
Healthy,1,1,3,0,60,60,2,0,2604,2604,2604,1,0,199.67,51.029,0.534,1.617,0.73,0.352,944,2.483,1,2604,5768,4728,5798,6466,2604,2604,658.031,58,60,1,12.245,1,409,33.03,33,284.735,33.015,0.96969697,2.162,0.767,0.47,642,4.206,1,1090,3072,2737,3246,4584,1090,1090,275.443,0.751,2.671,41.859,5.916,1090,1451
Healthy,1,0,0,0,57,63,4,13.675,1,1894,176.364,11,0.909,234.493,44.011,0.504,1.797,0.722,0.391,902,3.049,0.999,1926,4792,4045,4834,5915,1939,1940,490.238,53,63,3,12.216,1,293,41.955,22,249.195,30.381,0.954545455,2.288,0.818,0.497,538,4.067,1,922,2580,2223,2682,3754,923,923,233.242,0.844,1.168,47.577,6.325,923,1094
Healthy,1,0,0,0,43,51,2,0,1637,1637,1637,1,0,69.591,34.605,0.662,2.278,1.402,0.495,114,1.436,0.901,1357,2204,1747,2204,2350,1475,1637,413.67,40,50,2,8.183,3,558,149,4,125.579,24.413,0.75,2.644,1.108,0.575,206,2.98,1,596,1422,1130,1434,1776,596,596,150.609,0.525,1.514,36.40800638,6.325,596,1135
Healthy,1,1,3,0,48,37,2,8.484,1,1250,625.5,2,0.5,109.726,34.862,0.629,2.158,1.106,0.469,244,2.127,0.99,1197,2336,1942,2342,2661,1239,1251,316.128,45,37,2,7.418,1,867,174.2,5,126.311,29.513,0.8,2.354,1.051,0.512,246,2.636,1,862,1930,1564,1954,2296,871,871,220.102,0.95,0.836,69.624,4.472,871,917
Healthy,1,0,0,2,35,29,4,0,1525,1525,1525,1,0,55.772,29.959,0.567,2.5,-1.64,0.543,124,1.268,0.838,1278,-503.344,1934,-5187.635,1934,1278,1525,385.367,34,27,3,0,1248,1248,1248,1,62.728,30.356,0,2.485,-1.487,0.54,110,1.466,0.904,1128,-521.174,1830,-4863.13,1830,1128,1248,315.37,0.939,0.399,81.83627555,0,1248,1163
Healthy,1,0,0,0,75,60,1,11.187,2,2695,1348.5,2,0.5,163.738,51.933,0.658,1.599,0.832,0.347,656,2.15,1,2697,5184,4521,5184,5799,2697,2697,681.532,75,53,1,11.907,1,507,78.154,13,202.232,31.875,0.923076923,2.213,0.883,0.481,452,3.427,1,1016,2546,2266,2636,3482,1016,1016,256.743,0.522,2.543,37.671,13.379,1016,1945
Healthy,1,0,0,1,49,75,4,10.864,1,2118,428.2,5,0.8,161.384,45.109,0.587,1.87,0.862,0.001,698,2.3,0.983,1977,4290,3267,4308,4924,2105,2141,541.031,48,71,3,10.774,1,891,72.188,16,188.652,33.721,0.9375,2.203,0.883,0.001,474,3.135,0.995,1112,2774,2182,2888,3621,1149,1155,291.868,0.827,1.188,53.94663152,7,1155,1396
Healthy,1,0,0,0,72,49,2,10.536,2,906,191.333,9,0.889,219.392,41.497,0.565,1.856,0.762,0.403,602,3.035,1,1722,4194,3681,4236,5226,1722,1722,435.149,64,46,2,10.165,1,211,33.188,16,239.939,23.043,0.9375,2.748,0.911,0.597,342,4.768,1,531,1602,1429,1686,2532,531,531,134.184,0.513,1.891,30.836,12.083,531,1036
Healthy,1,1,3,0,55,53,2,6.944,2,2180,1091,2,0.5,141.493,46.039,0.622,1.778,0.888,0.386,412,2.093,0.99,2105,4216,3425,4234,4568,2161,2182,551.391,50,50,2,8.071,1,913,133.143,7,192.772,30.529,0.857142857,2.278,0.87,0.495,448,3.416,1,932,2440,2053,2518,3184,932,932,235.516,0.656,0.362,42.713,8.944,932,1421
Healthy,1,0,0,1,58,74,3,13.991,1,4558,1520,3,0.667,126.759,63.091,0.659,1.479,0.915,0.321,436,1.522,0.956,4138,6690,5240,6702,6939,4358,4560,1152.312,53,63,2,12.294,1,119,33.333,15,224.939,22.361,0.933333333,2.803,0.943,0.609,290,4.66,1,500,1486,1329,1546,2330,500,500,126.35,0.184,2.081,10.96491228,12.369,500,2712
Healthy,1,0,0,1,51,31,4,0,2241,2241,2241,1,0,68.501,40.332,0.529,2.141,-1.39,0.465,200,1.279,0.899,2014,-833.321,2867,-7608.888,2867,2014,2241,566.301,48,31,3,0,1768,1768,1768,1,82.013,39.261,0,2.142,-1.23,0.465,308,1.561,0.955,1689,-884.766,2760,-7241.922,2760,1689,1768,446.774,0.933,0.492,78.89338002,0,1768,1894
Healthy,1,0,0,0,50,62,3,0,2400,2400,2400,1,0,135.243,48.684,0.62,1.708,0.912,0.371,424,1.968,0.996,2335,4374,3524,4374,4723,2390,2400,606.48,47,60,3,11.674,1,976,302.25,4,180.076,34.728,0.75,2.108,0.889,0.458,396,2.993,0.999,1198,2842,2371,2866,3619,1208,1209,305.514,0.716,1.591,50.37495053,3.606,1209,1688
Healthy,1,1,3,0,64,72,4,10.185,2,3638,540.714,7,0.857,167.604,57.067,0.584,1.589,0.792,0.345,902,1.951,0.951,3400,6824,5272,6848,7383,3600,3785,956.469,59,69,3,12.117,1,664,37.875,24,227.987,30.15,0.958333333,2.317,0.848,0.504,488,3.853,1,901,2462,2040,2588,3502,909,909,229.704,0.413,0.779,24.016,13.491,909,2201
Healthy,1,0,0,0,44,65,2,9.98,1,1662,238.857,7,0.857,183.319,40.89,0.561,1.875,0.854,0.407,668,2.719,1,1672,3672,3232,3702,4546,1672,1672,422.514,42,56,2,11.773,1,84,16,11,187.547,13.266,0.909090909,3.971,1.235,0.863,150,5.847,1,176,566,548,608,1029,176,176,44.475,0.191,4.094,10.526,16.031,176,923
Healthy,1,0,0,0,31,62,4,0,1648,1648,1648,1,0,98.116,38.617,0.678,2.141,1.079,0.465,262,1.801,0.967,1450,2876,2158,2876,2968,1594,1648,416.45,29,59,4,8.454,1,508,97.875,8,165.909,27.661,0.875,2.51,0.937,0.546,396,3.276,0.992,753,2018,1599,2042,2565,777,783,197.864,0.667,1.655,47.51206627,3.606,783,1174
Healthy,1,1,1,2,50,67,7,0,5457,5457,5457,1,0,76.774,48.867,0.557,1.952,-1.272,0.424,294,1.026,0.759,4143,-1727.089,5599,-14771.242,5599,4143,5457,1378.984,48,63,6,12.047,2,2322,1162,2,123.452,45.649,0.5,1.901,-0.994,0.413,344,1.872,0.964,2241,-1338.516,4350,-11476.764,4350,2241,2324,587.275,0.639,0.58,42.58751371,0,2324,3500
Healthy,1,0,0,0,22,71,5,0,2174,2174,2174,1,0,89.828,42.507,0.621,2.086,1.13,0.001,420,1.548,0.94,1790,3306,2270,3384,3366,2044,2174,655.23,21,70,5,10.021,1,1693,339.4,5,99.992,39.423,0.8,2.143,1.117,0.001,396,1.806,0.971,1477,2834,2036,2954,3065,1648,1697,511.465,0.949,1.36,78.05884956,3,1697,1788
Healthy,1,0,0,2,26,71,5,0,2632,2632,2632,1,0,65.8,36.042,0.534,2.38,-1.448,0.517,224,1.18,0.79,2080,-962.506,3107,-8187.416,3107,2080,2632,665.106,26,71,5,0,2540,2540,2540,1,68.282,36.569,0,2.36,-1.391,0.513,250,1.224,0.807,2051,-998.591,3110,-8160.177,3110,2051,2540,641.858,0.942,0.532,96.50461731,0,2540,2096
Healthy,1,1,3,0,40,60,3,9.6,1,976,69.8,15,0.933,213.132,32.357,0.436,2.198,0.817,0.478,584,3.514,1,1044,2808,2379,2928,3679,1047,1047,264.577,25,51,3,9.16,1,138,29,11,189.079,17.861,0.909090909,3.257,1.029,0.708,196,4.821,1,319,1010,881,1046,1538,319,319,80.611,0.727,3.831,30.468,14.318,319,439
Healthy,1,1,3,0,16,34,6,0,950,950,950,1,0,69.91,29.854,0.587,2.572,1.311,0.559,122,1.726,0.979,836,1640,1087,1634,1640,930,950,240.065,15,29,4,5.554,2,147,37.4,5,147.767,13.675,0.8,3.891,1.155,0.846,126,4.888,1,187,630,494,648,914,187,187,47.255,0.345,1.465,19.684,5.385,187,542
Healthy,1,1,1,2,40,46,1,0,1513,1513,1513,1,0,99.03,38.897,0.505,1.938,-1.193,0.421,238,1.865,1,1513,-701.727,2821,-7604.838,2821,1513,1513,382.335,39,44,1,0,1139,1139,1139,1,107.776,33.749,0,2.131,-1.146,0.463,224,2.169,1,1139,-659.92,2470,-6611.616,2470,1139,1139,287.825,0.858,1.123,75.2808401,0,1139,1060
Healthy,1,0,0,1,80,31,6,0,2407,2407,2407,1,0,115.434,46.335,0.683,1.887,1.01,0,418,1.769,0.963,2118,3956,2952,3956,4258,2317,2407,608.249,79,31,6,0,1688,1688,1688,1,142.735,39.742,0,1.999,0.919,0.001,412,2.294,0.978,1578,3432,2580,3438,3872,1651,1688,426.558,0.929,0.293,70.12884526,2.236,1688,1817
Healthy,1,0,0,0,49,48,2,7.674,1,1139,145.444,9,0.889,176.485,35.932,0.535,2.079,0.876,0.452,512,2.876,0.995,1281,3040,2449,3076,3765,1303,1309,330.784,44,43,2,7.606,1,135,37.6,10,167.031,19.391,0.9,3.083,1.083,0.67,198,4.202,1,376,1070,892,1106,1580,376,376,95.015,0.586,2.775,28.724,20.616,376,642
Healthy,1,0,0,0,53,26,4,0,1876,1876,1876,1,0,96.537,42.141,0.609,1.97,1.052,0.001,282,1.706,0.982,1718,3218,2280,3236,3201,1842,1876,565.415,50,26,4,8.935,1,986,248,4,139.311,31.401,0.75,2.298,0.952,0.001,422,2.695,0.998,963,2326,1773,2362,2673,990,992,298.983,0.765,0.961,52.87850517,3.162,992,1297
Healthy,1,0,0,0,75,38,3,0,1633,1633,1633,1,0,120.174,39.855,0.603,1.995,0.999,0.433,406,2.068,0.991,1547,3088,2361,3094,3377,1618,1633,412.659,72,34,3,10.612,1,598,159.75,4,144.617,25.278,0.75,2.616,1.014,0.569,266,3.199,1,631,1628,1256,1640,2044,639,639,161.475,0.613,3.012,39.13,11.18,639,1043
Healthy,1,0,0,0,72,63,3,9.901,2,2703,1352.5,2,0.5,186.756,51.635,0.607,1.623,0.77,0.353,718,2.345,0.995,2661,5612,4734,5618,6343,2692,2705,683.553,70,61,3,12.656,1,1374,227.143,7,206.805,39.8,0.857142857,1.922,0.806,0.418,558,2.996,0.999,1577,3760,3201,3802,4764,1588,1590,401.793,0.817,1.92,58.78,5,1590,1945
Healthy,1,1,1,1,64,37,6,0,4784,4784,4784,1,0,85.122,52.386,0.525,1.864,-1.153,0.405,612,1.148,0.831,3975,-1849.996,5494,-14338.711,5494,3975,4784,1208.917,61,37,6,0,3966,3966,3966,1,94.357,51.584,0,1.898,-1.072,0.413,572,1.309,0.875,3472,-1886.149,5193,-13414.969,5193,3472,3966,1002.208,0.899,0.581,82.90130753,0,3966,4410
Healthy,1,0,0,0,46,30,1,7.26,4,899,188.6,5,0.8,140.183,30.708,0.553,2.269,1,0.493,362,2.752,1,943,2140,1840,2140,2595,943,943,238.296,38,24,1,8.69,13,61,39,3,110.546,10.817,0.666666667,4.549,1.495,0.989,64,4.709,1,117,356,317,356,551,117,117,29.566,0.237,3.242,12.407,22.804,117,493
Healthy,1,0,0,0,60,33,4,0,1726,1726,1726,1,0,77.787,38.902,0.707,2.082,1.294,0.452,164,1.519,0.957,1538,2474,1936,2474,2622,1652,1726,436.16,60,30,4,8.962,3,1005,504,2,106.021,31.655,0.5,2.278,1.127,0.495,286,2.234,0.998,982,1984,1542,2002,2252,1006,1008,254.722,0.748,0.822,58.40104549,3.317,1008,1347
Healthy,1,0,0,0,49,24,4,0,1265,1265,1265,1,0,75.64,34.226,0.705,2.236,1.351,0.486,166,1.654,0.975,1164,1926,1526,1932,2092,1233,1265,319.665,44,22,4,8.844,10,736,373,2,99.905,27.313,0.5,2.473,1.164,0.538,234,2.374,1,740,1572,1218,1566,1771,746,746,188.514,0.762,1.059,58.972,5,746,979
Healthy,1,0,0,0,73,68,3,0,2419,2419,2419,1,0,179.4,49.183,0.636,1.659,0.79,0.361,712,2.37,1,2417,5074,4251,5074,5732,2419,2419,611.281,70,68,3,12.793,1,647,85,14,217.311,34.496,0.928571429,2.1,0.814,0.456,478,3.411,1,1190,3068,2629,3128,4059,1190,1190,300.713,0.691,0.337,49.194,6.708,1190,1721
Healthy,1,1,3,0,68,48,2,12.893,1,1808,608.667,3,0.667,199.049,42.732,0.578,1.82,0.76,0.396,650,2.789,1,1826,4376,3787,4388,5093,1826,1826,461.43,55,46,1,10.435,1,219,48.4,10,200.395,22,0.9,2.834,0.971,0.616,298,4.362,1,484,1412,1270,1478,2111,484,484,122.307,0.451,1.648,26.50607893,14.595,484,1074
Healthy,1,1,1,1,55,47,4,8.275,4,1843,465.25,4,0.75,106.624,41.722,0.537,1.929,-1.101,0.419,294,1.828,0.978,1820,-896.652,3402,-9123.166,3402,1820,1861,470.275,53,43,2,7.618,2,1257,182.429,7,124.324,35.442,0.857142857,2.128,-1.049,0.462,320,2.296,0.995,1270,-805.087,2932,-7828.794,2932,1270,1277,322.698,0.828,1.635,68.61899952,0,1277,1543
Healthy,1,1,3,0,42,44,3,0,1292,1292,1292,1,0,118.134,35.944,0.637,2.056,0.991,0.447,336,2.211,1,1284,2664,2206,2664,2856,1292,1292,326.488,38,42,3,6.66,1,552,70.5,8,182.835,23.749,0.875,2.693,0.967,0.585,344,3.899,1,564,1570,1377,1636,2199,564,564,142.523,0.637,0.741,43.653,5,564,886
Healthy,1,1,3,0,79,53,2,13.433,1,1743,270,7,0.857,246.95,43.474,0.532,1.8,0.707,0.391,864,3.184,1,1890,4814,4129,4856,6017,1890,1890,477.603,77,52,2,13.346,1,767,56.35,20,250.021,33.571,0.95,2.138,0.771,0.465,638,3.814,1,1127,3124,2771,3202,4298,1127,1127,284.793,0.91,1.528,59.63,8.124,1127,1238
Healthy,1,0,0,2,36,56,10,0,5674,5674,5674,1,0,52.795,40.65,0.673,2.373,-1.487,0.516,236,0.789,0.663,3761,-1621.373,4477,-11568.405,4477,3761,5674,1433.82,34,55,10,0,4045,4045,4045,1,73.264,46.398,0,2.047,-1.229,0.445,364,1.099,0.81,3278,-1522.725,4445,-11572.691,4445,3278,4045,1022.171,0.903,1.536,116.584369,0,4045,4479
Healthy,1,1,4,2,112,47,7,0,15063,15063,15063,1,0,52.67,47.887,0.653,2.016,-1.37,0.438,516,0.569,0.534,8043,-3114.872,8570,-22257.698,8570,8043,15063,3806.42,112,47,7,0,12599,12599,12599,1,73.436,55.478,0,1.867,-1.116,0.406,1706,0.754,0.625,7876,-3774.977,9495,-24235.705,9495,7876,12599,3183.767,0.895,2.369,0,0,12599,14083
Healthy,1,1,3,0,62,53,2,8.22,1,1917,640,3,0.667,172.394,43.818,0.496,1.79,0.821,0.389,728,2.492,1,1920,4188,3459,4230,4785,1920,1920,485.184,61,52,2,10.147,1,386,51,16,234.432,28.566,0.9375,2.381,0.835,0.518,498,4.069,1,816,2328,1955,2448,3320,816,816,206.203,0.795,0.928,42.5,6.708,816,1027
Healthy,1,0,0,2,47,46,3,0,2470,2470,2470,1,0,98.643,42.893,0.465,2.008,-1.153,0.436,328,1.579,0.906,2239,-1155.812,3901,-10335.457,3901,2239,2470,624.169,44,46,3,9.199,67,1548,807.5,2,136.935,39.183,0.5,2.089,-0.906,0.454,408,2.264,0.983,1588,-1269.044,3657,-9502.717,3657,1588,1615,408.11,0.916,0.794,65.38453528,0,1615,1322
Healthy,1,0,0,0,81,36,2,15.854,1,934,312,3,0.667,111.903,30.105,0.657,2.392,1.137,0.52,244,2.374,0.989,890,1872,1552,1896,2222,926,936,236.527,75,25,2,10.998,1,360,52.571,7,147.408,19.183,0.857142857,3.105,1.161,0.675,262,3.894,1,368,984,859,1050,1433,368,368,92.994,0.572,2.629,39.316,7.81,368,643
Healthy,1,0,0,1,92,91,4,14.256,1,4651,2326,2,0.5,135.012,64.955,0.68,1.441,0.913,0.313,634,1.577,0.968,4302,6794,5491,6806,7334,4503,4652,1175.56,89,88,3,17.538,1,1406,296.2,5,222.165,38.484,0.8,1.956,0.778,0.425,600,3.218,1,1478,3718,3204,3760,4766,1481,1481,374.249,0.49,2.021,31.83580591,6.325,1481,3025
Healthy,1,0,0,1,32,48,2,9.148,14,616,278.333,3,0.667,136.955,28.896,0.417,2.394,-1.054,0.52,278,2.822,1,835,-624.397,2356,-6310.976,2356,835,835,211.004,32,47,2,9.05,14,586,266.667,3,137.88,28.284,0.666666667,2.43,-1.052,0.528,278,2.875,1,800,-611.971,2300,-6158.269,2300,800,800,202.16,0.711,0.582,95.80861026,0,800,1125
Healthy,1,1,1,1,55,51,3,0,2939,2939,2939,1,0,120.803,52.342,0.506,1.633,-1.003,0.355,424,1.706,0.977,2871,-1201.176,5014,-13572.107,5014,2871,2939,742.685,54,49,2,0,2167,2167,2167,1,144.818,46.069,0,1.765,-0.916,0.384,506,2.131,0.993,2152,-1246.282,4618,-12359.276,4618,2152,2167,547.601,0.878,1.41,73.73260534,0,2167,2467
Healthy,1,0,0,0,62,21,5,0,1799,1799,1799,1,0,69.191,34.447,0.664,2.534,1.37,0.001,274,1.386,0.87,1299,2402,1675,2396,2493,1566,1799,542.207,61,13,5,8.952,1,947,159.333,6,94.614,29.714,0.833333333,2.549,1.206,0.001,238,2.108,0.974,847,1790,1317,1844,2015,931,956,288.132,0.77,0.574,53.14059022,9.849,956,1241
Healthy,1,1,2,0,52,33,4,0,1476,1476,1476,1,0,104.986,35.642,0.648,2.124,1.107,0.001,310,1.955,0.951,1358,2606,2106,2624,2885,1404,1476,444.857,49,32,3,10.783,1,780,148.167,6,133.747,27.63,0.833333333,2.552,1.09,0.001,304,2.72,0.951,806,1888,1519,1930,2418,845,889,267.939,0.774,1.067,60.23036616,3.162,889,1148
Healthy,1,1,3,0,74,38,3,8.391,28,1751,889.5,2,0.5,149.681,42.178,0.647,1.845,0.899,0.401,474,2.327,1,1771,3634,2993,3658,4139,1779,1779,449.553,72,37,3,8.621,1,1015,129.375,8,194.344,32.171,0.875,2.202,0.863,0.479,484,3.317,1,1034,2638,2279,2698,3433,1035,1035,261.544,0.823,1.921,58.179,4.243,1035,1258
Healthy,1,1,1,2,34,54,4,0,2253,2253,2253,1,0,94.001,42.318,0.505,2,-1.166,0.435,302,1.577,0.926,2087,-1032.829,3553,-9432.258,3553,2087,2253,569.333,34,53,4,0,2018,2018,2018,1,100.854,41.853,0,2.011,-1.099,0.437,352,1.715,0.954,1925,-1068.587,3460,-9122.261,3460,1925,2018,509.949,0.878,0.363,89.56954893,0,2018,1727
Healthy,1,1,2,0,64,44,3,0,2686,2686,2686,1,0,120.689,51.537,0.571,1.661,0.92,0,510,1.757,0.996,2588,4672,3565,4696,4719,2676,2686,809.544,47,43,2,9.2,1,1041,96.727,11,142.846,32.619,0.909090909,2.202,1.008,0.001,386,2.677,1,1053,2300,1855,2402,2848,1064,1064,320.683,0.654,1.247,39.61279436,21.119,1064,1627
Healthy,1,1,3,0,37,43,7,0,1456,1456,1456,1,0,69.763,36.325,0.695,2.328,1.345,0.506,156,1.495,0.968,1228,2126,1493,2126,2177,1409,1456,367.931,34,42,6,10.041,27,641,334,2,107.066,25.846,0.5,2.6,1.147,0.565,182,2.579,1,654,1482,1082,1488,1723,668,668,168.804,0.631,1.462,45.879,3.162,668,1059
Healthy,1,0,0,1,63,41,3,0,2495,2495,2495,1,0,123.377,49.201,0.507,1.713,-0.961,0.372,418,1.827,0.99,2470,-1242.019,4559,-12189.56,4559,2470,2495,630.486,60,40,3,8.602,1,1193,249.4,5,182.095,35.313,0.8,2.072,-0.836,0.45,438,2.985,1,1247,-989.95,3722,-9973.484,3722,1247,1247,315.117,0.728,0.808,49.98001542,0,1247,1713
Healthy,1,0,0,1,59,82,4,0,4321,4321,4321,1,0,155.274,64.393,0.691,1.417,0.815,0.308,736,1.774,0.986,4166,7244,5852,7244,7664,4262,4321,1091.917,54,79,3,12.819,1,547,55.5,16,209.032,29.799,0.9375,2.315,0.885,0.503,400,3.664,1,888,2322,1994,2406,3254,888,888,224.398,0.309,1.292,20.55082941,11.18,888,2872
Healthy,1,1,3,0,38,60,5,0,2359,2359,2359,1,0,137.594,48.415,0.588,1.707,0.903,0.371,450,2.002,0.998,2310,4366,3518,4366,4723,2354,2359,596.119,36,57,3,10.349,1,502,36.737,19,262.507,26.42,0.947368421,2.508,0.805,0.545,508,4.622,1,698,2174,1865,2264,3226,698,698,176.385,0.466,0.594,29.589,6.083,698,1497
Healthy,1,1,3,0,39,72,3,0,1491,1491,1491,1,0,145.957,38.613,0.588,1.964,0.896,0.427,520,2.427,1,1479,3242,2645,3272,3618,1491,1491,376.776,38,69,3,10.575,1,625,106.625,8,164.291,29.206,0.875,2.357,0.961,0.512,382,3.163,1,849,2082,1751,2148,2698,853,853,215.553,0.815,2.733,57.21,5,853,1046
Healthy,1,1,3,1,72,91,5,11.483,2,3668,1225.333,3,0.667,179.136,60.605,0.655,1.464,0.749,0,888,2.059,1,3620,7074,5482,7086,7569,3675,3676,928.925,70,89,4,15.948,1,239,25.29,31,306.841,28,0.967741935,2.413,0.781,0.001,550,4.934,1,784,2422,2186,2572,3868,784,784,198.117,0.338,0.419,21.32755605,9.274,784,2320
